family,height,width,pixels,mean,std,min,max,entropy
Allaple.A,306,256,78336,123.33030790441177,75.62886595839682,0,255,7.906256565990517
Allaple.A,366,256,93696,126.96554815573771,76.74955325551751,0,255,7.934235512129525
Allaple.A,248,256,63488,124.10872920866936,76.6119376720195,0,255,7.883744870881717
C2LOP.P,680,512,348160,107.94217026654412,81.52473498971268,0,255,7.291628311725733
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,122.29666758849558,76.5202036859298,0,255,7.857345639950062
Allaple.L,452,128,57856,123.47671805862832,76.81426735286774,0,255,7.859895735148749
Allaple.L,452,128,57856,123.23297497234513,76.28708236304797,0,255,7.857251753747651
Lolyda.AT,321,64,20544,101.23340147975078,76.09810717674394,0,255,7.426597140516417
Lolyda.AA1,341,64,21824,125.52061950146627,75.26764339044834,0,255,7.969985097882103
Allaple.A,254,256,65024,123.58352300688976,75.9579934097425,0,255,7.880732213710653
Allaple.L,452,128,57856,123.173828125,77.25718017770082,0,255,7.859113818575873
Allaple.A,302,256,77312,125.1509726821192,76.7231791308292,0,255,7.916332348326214
Dontovo.A,244,128,31232,49.656089907786885,74.76862171879038,0,255,4.325536876534316
Rbot!gen,479,512,245248,97.90161387656576,81.53506533138494,0,255,6.528810030262798
Allaple.A,306,256,78336,121.63449754901961,76.24427655628114,0,255,7.908074345081513
Allaple.A,254,256,65024,124.34724101870079,77.02719980099121,0,255,7.876396656355725
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,248,256,63488,122.73881678427419,76.70936385859238,0,255,7.85940806594413
Allaple.A,306,256,78336,124.08951184640523,76.14457651176147,0,255,7.90633128871732
Allaple.L,452,128,57856,120.56623340707965,77.39232191359697,0,255,7.833525454903643
Allaple.L,464,128,59392,124.08110519935344,76.80962517551356,0,255,7.8709536472120165
Allaple.L,464,128,59392,123.88983364762932,76.24352495357039,0,255,7.875978432028313
Allaple.A,306,256,78336,123.6322380514706,76.20492330427321,0,255,7.911430856246536
Allaple.A,246,256,62976,122.4694169207317,76.55896531339873,0,255,7.863022616165824
C2LOP.P,592,512,303104,106.61040764885979,82.32025159626748,0,255,7.301259296150755
Allaple.A,262,256,67072,120.47140386450381,77.23504299179383,0,255,7.860848993373775
Allaple.A,264,256,67584,122.56929154829545,76.45119939402849,0,255,7.864086737172331
VB.AT,731,768,561408,84.26138565891473,90.04734003180305,0,255,5.56472674839569
Allaple.A,246,256,62976,121.09349593495935,76.35131791316519,0,255,7.861836430804808
Allaple.A,248,256,63488,123.1535880796371,76.45867995502472,0,255,7.878933697180716
Allaple.A,286,256,73216,124.29897836538461,76.37321608314551,0,255,7.911761883907593
Instantaccess,445,384,170880,121.52889747191011,78.16909809003508,0,255,7.8379475746503156
Malex.gen!J,279,256,71424,120.87215781810036,76.61576147123053,0,255,7.856726099978554
Allaple.A,344,256,88064,121.99030250726744,76.72552113040283,0,255,7.894175420392256
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,254,256,65024,124.86091289370079,77.16290931892294,0,255,7.884394225771077
Dialplatform.B,216,64,13824,94.46549479166667,82.47999351493628,0,255,6.757057130657643
Instantaccess,445,384,170880,121.58455056179776,78.13560184294867,0,255,7.837755266429949
Allaple.L,452,128,57856,124.06733960176992,77.22877775191722,0,255,7.862277582491801
Allaple.A,248,256,63488,123.55073399697581,76.53385702960279,0,255,7.88268938383294
Fakerean,288,384,110592,119.88965747974537,82.50884341687627,0,255,7.537788320226575
Allaple.A,246,256,62976,122.11852134146342,75.80166295944454,0,255,7.867314242197904
Allaple.A,345,256,88320,106.45050951086957,82.177979602133,0,255,7.434988267513838
Fakerean,277,384,106368,122.45867178098676,79.81613751945557,0,255,7.673127664145615
VB.AT,1022,768,784896,70.32242742987606,86.68439942142108,0,255,4.915312928177838
Lolyda.AA2,288,128,36864,72.79484049479167,89.60985154059664,0,255,4.786024152053547
Allaple.A,340,256,87040,125.02293198529412,75.77582297333242,0,255,7.93207801887891
Allaple.A,248,256,63488,124.0661384828629,77.1961320680683,0,255,7.8766550830966455
Allaple.L,452,128,57856,123.86817270464601,77.33724944225249,0,255,7.861167689285455
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,374,256,95744,126.70063920454545,77.10097242332398,0,255,7.937249933200432
Dialplatform.B,216,64,13824,94.09165219907408,82.24974709231272,0,255,6.760506445910679
Malex.gen!J,268,384,102912,122.63152985074628,75.62322101310627,0,255,7.925960201755202
Allaple.L,452,128,57856,122.47891316371681,76.310339478104,0,255,7.861539567691745
VB.AT,766,768,588288,83.18042353405134,89.20520801689182,0,255,5.558524321179512
Allaple.L,452,128,57856,122.96192270464601,76.87927302091681,0,255,7.852851723110506
Dontovo.A,244,128,31232,49.67129866803279,74.77528569947735,0,255,4.325594087394597
Allaple.A,246,256,62976,122.92239900914635,76.98184228918947,0,255,7.867687365475612
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,123.19024820243362,76.74646434490239,0,255,7.863451992147375
Allaple.A,306,256,78336,123.14365042892157,75.78537814725696,0,255,7.90107393424274
Allaple.L,454,128,58112,123.08325302863436,77.03446124292873,0,255,7.850642814338308
Agent.FYI,257,64,16448,77.22878161478599,82.09922481306744,0,255,5.950251620828677
Allaple.L,452,128,57856,122.7240217090708,76.53428214589867,0,255,7.865894677323892
Lolyda.AA2,244,128,31232,95.87560835040983,91.08573873020374,0,255,5.851553826421334
Allaple.A,322,256,82432,116.65583753881988,78.37589991872426,0,255,7.736344415675626
Wintrim.BX,679,512,347648,120.10463457290133,76.12436427915983,0,255,7.841681131509182
Fakerean,273,384,104832,123.7997081043956,81.38429925628638,0,255,7.659536201943935
Dialplatform.B,216,64,13824,94.56127025462963,82.57198218116281,0,255,6.752009951719911
C2LOP.gen!g,945,512,483840,109.8265873015873,81.60039772587801,0,255,7.505856945987858
Allaple.L,452,128,57856,122.62474073561947,76.54213402440475,0,255,7.8568549621116
Allaple.A,366,256,93696,124.83753842213115,75.9422429741853,0,255,7.935818181673582
Wintrim.BX,844,512,432128,122.05727006812796,76.48853534867384,0,255,7.876100486328838
Instantaccess,445,384,170880,121.50483380149812,78.12898604090822,0,255,7.837846035859467
Allaple.A,286,256,73216,121.54318728146853,77.10049450042534,0,255,7.8842749998595725
Allaple.A,264,256,67584,123.49424419981061,76.04720433353563,0,255,7.890057157434282
Allaple.A,252,256,64512,121.08902219742063,76.93370771618947,0,255,7.867842850743409
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
C2LOP.gen!g,952,512,487424,114.05853220194328,80.55753889976671,0,255,7.594513973139316
Adialer.C,409,512,209408,93.89543856968216,75.29075487425831,0,255,6.5199306273200435
Allaple.A,306,256,78336,123.5298713235294,76.28994805803379,0,255,7.9085452441732595
Rbot!gen,437,512,223744,99.1661988701373,82.37122890464985,0,255,6.617374509566347
Allaple.L,452,128,57856,123.30428996128319,76.56269324240012,0,255,7.859846630383574
Allaple.A,365,256,93440,125.06237157534247,75.86708017179413,0,255,7.9353711381202965
Allaple.L,452,128,57856,122.67992948008849,76.21998640111515,0,255,7.861795567751237
Allaple.L,452,128,57856,122.09338702986726,76.64002829583747,0,255,7.843843539811552
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,122.1433559181416,75.91040398053362,0,255,7.846576561545002
Allaple.L,452,128,57856,124.57848797013274,77.50784818621356,0,255,7.864775246068203
Allaple.L,452,128,57856,123.38836075774336,76.76214701596344,0,255,7.86158050601963
Allaple.L,452,128,57856,124.07432245575221,77.38110219378933,0,255,7.863020095183783
Swizzor.gen!I,574,512,293888,100.38908699912892,82.89537998685263,0,255,7.049601630080543
Allaple.L,452,128,57856,124.0416032909292,77.7339990858833,0,255,7.857806506623264
Dialplatform.B,216,64,13824,94.55931712962963,82.46860082191543,0,255,6.767289547924045
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,248,256,63488,123.53725113407258,76.22963911921764,0,255,7.881536642686885
Fakerean,278,384,106752,118.79894521882494,81.08408071406711,0,255,7.657484984459119
Allaple.L,452,128,57856,119.39520533738938,77.36879355991783,0,255,7.8370384314538875
Lolyda.AT,377,64,24128,104.59412301061008,76.6679024636766,0,255,7.5287014897016125
Fakerean,277,384,106368,122.57592509025271,79.68590937329523,0,255,7.6684706512330045
Allaple.A,304,256,77824,124.20317639802632,75.79535861059603,0,255,7.914924129348468
Lolyda.AA3,480,512,245760,182.85159912109376,60.160658749144055,0,255,1.4781096336474846
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Lolyda.AA2,288,128,36864,72.28266059027777,89.28566228035383,0,255,4.807452593314332
Adialer.C,409,512,209408,92.21250859566015,74.56597174785702,0,255,6.4986847738596145
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,302,256,77312,124.74133381622516,76.1465570989952,0,255,7.914747131339855
Adialer.C,410,512,209920,93.55452553353659,75.1618318784604,0,255,6.517862312169521
Allaple.A,248,256,63488,121.32869203629032,76.84375090748217,0,255,7.877612699160259
Dontovo.A,244,128,31232,49.659868084016395,74.76928734449118,0,255,4.3256121712474345
Dialplatform.B,216,64,13824,94.47497106481481,82.38131778833805,0,255,6.761099207857034
Allaple.A,286,256,73216,125.42288570804196,76.3928293904332,0,255,7.9139331062564775
Swizzor.gen!I,510,512,261120,101.69446231617647,82.08465219262403,0,255,7.148072391760962
Swizzor.gen!I,593,512,303616,102.69800669266442,84.06826184971528,0,255,7.0185663900336515
Allaple.L,452,128,57856,123.26284222898231,76.83310854502534,0,255,7.866578486695275
Allaple.A,306,256,78336,123.98754084967321,76.26828656082948,0,255,7.9049138901369975
Allaple.L,452,128,57856,124.009765625,77.86627130205635,0,255,7.8604618149122905
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Lolyda.AT,337,64,21568,102.4757974777448,76.06175179157329,0,255,7.5130330281795965
Allaple.A,248,256,63488,123.60257056451613,76.52478087290568,0,255,7.869741881246439
Allaple.L,452,128,57856,123.01287679756638,76.35354584017952,0,255,7.8625926878339545
Allaple.A,306,256,78336,124.7100949754902,75.78203327848799,0,255,7.924957643917318
Allaple.A,246,256,62976,122.56289697662602,76.00217549114629,0,255,7.856020240691184
Allaple.A,306,256,78336,123.9975745506536,76.18198505590657,0,255,7.9033095807268605
C2LOP.P,744,512,380928,110.60078545026882,82.35949302571599,0,255,7.3437818135823765
Lolyda.AT,393,64,25152,104.67104007633588,75.42414687405524,0,255,7.512569819142884
Allaple.A,246,256,62976,123.10594512195122,76.26576988711666,0,255,7.877898014155478
VB.AT,708,768,543744,81.05998227106873,91.4818139149596,0,255,5.386011332143319
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,306,256,78336,123.67784926470588,75.78304178058656,0,255,7.90620501225428
Allaple.A,254,256,65024,109.01857775590551,76.91192914194448,0,255,7.717685569303857
Allaple.A,327,256,83712,124.80017201834862,75.72616483920741,0,255,7.927143585994502
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Lolyda.AA1,408,64,26112,91.36144301470588,91.89356778094344,0,255,5.67814672930498
C2LOP.gen!g,675,768,518400,113.9581500771605,81.10045847886501,0,255,7.569614773624387
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,327,256,83712,124.47827073776759,75.86447794386666,0,255,7.922865738049834
Dontovo.A,244,128,31232,49.66899334016394,74.77456686300604,0,255,4.3255612404852
Allaple.A,306,256,78336,123.92733864379085,76.01602025306835,0,255,7.913265104876505
Swizzor.gen!E,582,512,297984,102.92188171176976,82.29647555634246,0,255,7.218161182592003
Allaple.A,370,256,94720,124.4461254222973,75.19483722975673,0,255,7.920092411163626
Obfuscator.AD,424,384,162816,117.47648265526729,79.78767835041496,0,255,7.698927817256729
Lolyda.AT,472,64,30208,101.27909825211864,79.33620138161106,0,255,7.509820261402773
Obfuscator.AD,424,384,162816,117.44081048545597,79.81929082149266,0,255,7.69866334084678
Autorun.K,683,768,524544,108.85944935029282,87.6379034139659,0,255,6.609799939456876
Allaple.L,452,128,57856,123.58249792588495,76.86998309019532,0,255,7.858148091355105
Alueron.gen!J,384,256,98304,104.70413208007812,82.56774634213025,0,255,7.24001241995889
Instantaccess,445,384,170880,121.38202832397003,78.10485754606046,0,255,7.837986878134021
Alueron.gen!J,384,256,98304,105.13560994466145,82.25271785516907,0,255,7.271916067103005
Wintrim.BX,844,512,432128,122.06514504961493,76.48303765674021,0,255,7.87618439177703
Allaple.A,264,256,67584,122.9030243844697,76.67972303396263,0,255,7.875505630015437
Adialer.C,410,512,209920,92.01606802591463,74.47338001719757,0,255,6.48507189017944
Dontovo.A,320,128,40960,37.94482421875,68.12797357736514,0,255,3.3483449287590843
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Adialer.C,410,512,209920,92.11622999237805,74.57422765396171,0,255,6.4991155948718085
Allaple.L,452,128,57856,121.86077502765487,76.26971781255556,0,255,7.856879728638377
Allaple.L,448,128,57344,120.2620849609375,75.87672834254037,0,255,7.83778420844444
Skintrim.N,522,384,200448,104.57284682311622,82.91285833452201,0,255,7.237825942841396
Allaple.A,306,256,78336,123.15947967728758,75.64295270322998,0,255,7.90835268500998
Allaple.A,264,256,67584,123.5773407907197,77.25454583217369,0,255,7.863489001643357
Allaple.L,452,128,57856,122.63682245575221,76.45969200439953,0,255,7.865588550107791
Lolyda.AA1,464,64,29696,95.72561961206897,91.97552418103882,0,255,5.808120562647289
Allaple.A,365,256,93440,125.33365796232877,76.14565497851683,0,255,7.935340207987655
Allaple.A,248,256,63488,124.32677041330645,77.46566971213642,0,255,7.876463681583366
Alueron.gen!J,266,384,102144,101.65142348057644,83.15920960732336,0,255,7.108183915708615
Allaple.L,452,128,57856,123.70134471792035,77.10151651642138,0,255,7.854201811176489
Lolyda.AA3,480,512,245760,181.54925537109375,62.07517938897997,0,255,1.4236248650759025
Allaple.L,452,128,57856,123.19252972898231,76.48459672294112,0,255,7.848715554788195
Instantaccess,445,384,170880,121.51705875468164,78.20469142554799,0,255,7.837944567963039
Lolyda.AT,425,64,27200,104.2133455882353,75.05434133198177,0,255,7.551004191547769
Allaple.L,452,128,57856,122.61632328539822,76.65817923746881,0,255,7.862506922644224
VB.AT,916,512,468992,83.78651661435589,90.48721622896531,0,255,5.467699554400932
Autorun.K,683,768,524544,108.85944363103953,87.63790676568547,0,255,6.609826158767793
Allaple.A,248,256,63488,123.36077683971774,76.32533145522757,0,255,7.879639298164225
Alueron.gen!J,368,256,94208,105.9551311990489,82.29760466944384,0,255,7.287199747790622
Allaple.A,248,256,63488,123.64662613407258,76.8079960851835,0,255,7.875080130980429
Rbot!gen,487,512,249344,97.83621021560575,81.71778507183532,0,255,6.520745399520978
Allaple.A,264,256,67584,122.5559599905303,76.43385105586044,0,255,7.866086737138452
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,123.76120022123894,77.18278786338816,0,255,7.863207005229815
Allaple.L,452,128,57856,123.52732646570796,76.53755404472518,0,255,7.861453199501989
Allaple.A,366,256,93696,127.65091359289617,76.2614227705626,0,255,7.934598486805099
Allaple.A,286,256,73216,122.88341346153847,76.70230642120579,0,255,7.886575767154751
Agent.FYI,340,64,21760,76.14719669117648,81.87016586789748,0,255,5.99003877203235
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Lolyda.AA1,448,64,28672,96.999267578125,91.93089570499158,0,255,5.842212244867943
Lolyda.AA3,480,512,245760,182.82964274088542,60.17651818501727,0,255,1.4781309025111233
Allaple.A,264,256,67584,123.57981178977273,76.11803963870821,0,255,7.888721456595388
Allaple.A,306,256,78336,123.18978502859477,75.76296221338202,0,255,7.9009991401258075
VB.AT,1037,768,796416,70.35817462230794,86.61619143767984,0,255,4.9247972020797315
C2LOP.gen!g,998,512,510976,112.46546608842685,80.37852734844856,0,255,7.573695421207646
Allaple.A,286,256,73216,123.97898000437063,76.59034357503644,0,255,7.904199161969062
Allaple.A,248,256,63488,124.14876827116936,75.98394905202551,0,255,7.873907463964057
Allaple.A,262,256,67072,120.32775226622137,77.01831270379273,0,255,7.853035666404773
Allaple.L,448,128,57344,121.31839425223214,76.075053020451,0,255,7.842460014717654
Obfuscator.AD,424,384,162816,117.44855542452831,79.76260223061634,0,255,7.698815665539673
Dialplatform.B,216,64,13824,94.63831018518519,82.54106001188298,0,255,6.763955107860317
Allaple.A,248,256,63488,122.89049899193549,75.63441739686175,0,255,7.871374095812655
Allaple.A,246,256,62976,122.48151676829268,76.71444588144118,0,255,7.86958271809214
